Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_006345	24.30	21.49	43.58	62.00	12.58	19.26	53.54	68.34	59.32	47.23
PV1_006346	0.00	0.00	9.69	0.00	0.00	19.26	21.42	11.39	0.00	0.00
PV1_006347	12.15	21.49	48.43	20.67	25.17	84.73	32.12	0.00	42.37	26.24
PV1_006348	133.66	128.93	106.54	206.68	125.84	50.07	64.25	136.68	84.74	110.21
PV1_006349	12.15	42.98	14.53	41.34	44.05	15.41	10.71	39.87	25.42	125.95
PV1_006350	12.15	64.47	24.21	20.67	12.58	15.41	21.42	11.39	8.47	10.50
PV1_006351	109.36	21.49	24.21	82.67	75.51	30.81	21.42	56.95	33.90	41.98
PV1_006352	12.15	0.00	9.69	0.00	0.00	38.52	10.71	0.00	8.47	0.00
PV1_006353	0.00	0.00	19.37	20.67	6.29	38.52	10.71	22.78	33.90	47.23
PV1_006354	0.00	0.00	0.00	0.00	0.00	11.55	0.00	0.00	0.00	0.00
PV1_006355	121.51	214.89	48.43	41.34	69.21	61.62	53.54	91.12	127.11	78.72
PV1_006356	0.00	0.00	0.00	0.00	6.29	3.85	0.00	0.00	0.00	0.00
PV1_006357	0.00	0.00	9.69	0.00	0.00	3.85	0.00	11.39	0.00	0.00
PV1_006358	60.76	0.00	29.06	0.00	12.58	30.81	21.42	39.87	33.90	20.99
PV1_006359	0.00	21.49	29.06	0.00	6.29	34.66	10.71	11.39	33.90	0.00
PV1_006360	0.00	64.47	4.84	82.67	12.58	34.66	21.42	11.39	50.84	5.25
PV1_006361	121.51	128.93	174.33	206.68	144.72	188.73	53.54	216.41	135.58	278.14
PV1_006362	12.15	0.00	38.74	0.00	50.34	61.62	10.71	28.48	25.42	52.48
PV1_006363	85.06	64.47	116.22	206.68	100.68	80.88	182.04	91.12	118.64	78.72
PV1_006364	121.51	107.44	92.01	124.01	75.51	57.77	64.25	125.29	144.06	188.92
PV1_006365	0.00	0.00	24.21	0.00	0.00	42.37	42.83	0.00	8.47	0.00
PV1_006366	109.36	64.47	72.64	20.67	31.46	50.07	32.12	113.90	101.69	131.20
PV1_006367	0.00	0.00	24.21	0.00	18.88	50.07	10.71	0.00	16.95	0.00
PV1_006368	12.15	0.00	4.84	0.00	18.88	0.00	0.00	0.00	8.47	0.00
PV1_006369	194.42	42.98	96.85	103.34	81.80	92.44	139.21	125.29	101.69	89.21
PV1_006370	170.12	150.42	184.02	206.68	176.18	123.25	53.54	279.06	169.48	335.87
PV1_006371	109.36	64.47	87.17	20.67	132.14	57.77	107.08	79.73	118.64	94.46
PV1_006372	12.15	0.00	4.84	0.00	6.29	3.85	0.00	5.70	16.95	15.74
PV1_006373	12.15	0.00	62.95	0.00	62.92	130.95	32.12	0.00	25.42	0.00
PV1_006374	206.57	128.93	87.17	103.34	132.14	92.44	96.37	279.06	186.43	278.14
PV1_006375	97.21	666.15	116.22	124.01	899.79	103.99	85.67	45.56	110.16	73.47
PV1_006376	12.15	0.00	9.69	0.00	6.29	15.41	0.00	22.78	0.00	0.00
PV1_006377	12.15	0.00	9.69	0.00	0.00	3.85	10.71	39.87	16.95	0.00
PV1_006378	12.15	21.49	67.80	20.67	31.46	107.84	10.71	28.48	25.42	20.99
PV1_006379	303.78	300.84	193.70	248.02	245.40	181.02	331.95	227.80	177.95	215.16
PV1_006380	0.00	0.00	9.69	0.00	0.00	15.41	0.00	0.00	0.00	0.00
PV1_006381	0.00	0.00	24.21	20.67	12.58	34.66	10.71	5.70	0.00	20.99
PV1_006382	0.00	0.00	0.00	0.00	6.29	0.00	0.00	0.00	8.47	0.00
PV1_006383	400.99	429.77	193.70	537.37	245.40	207.98	353.37	404.35	313.54	362.11
PV1_006384	0.00	0.00	0.00	0.00	6.29	7.70	0.00	17.09	8.47	0.00
PV1_006385	133.66	171.91	150.12	351.36	295.74	115.55	171.33	113.90	186.43	278.14
PV1_006386	0.00	0.00	4.84	0.00	0.00	26.96	10.71	0.00	16.95	0.00
PV1_006387	36.45	21.49	0.00	0.00	6.29	7.70	21.42	39.87	25.42	20.99
PV1_006388	12.15	0.00	72.64	20.67	12.58	26.96	85.67	5.70	25.42	0.00
PV1_006389	36.45	85.95	14.53	103.34	44.05	15.41	32.12	51.26	33.90	20.99
PV1_006390	12.15	42.98	48.43	82.67	6.29	46.22	64.25	34.17	0.00	41.98
PV1_006391	48.60	42.98	411.62	62.00	100.68	184.87	364.08	45.56	508.44	20.99
PV1_006392	109.36	193.40	77.48	227.35	69.21	69.33	139.21	170.85	169.48	99.71
PV1_006393	36.45	0.00	19.37	0.00	12.58	30.81	10.71	5.70	8.47	31.49
PV1_006394	72.91	21.49	14.53	0.00	12.58	103.99	42.83	45.56	8.47	36.74
PV1_006395	12.15	0.00	24.21	20.67	6.29	53.92	21.42	5.70	25.42	0.00
PV1_006396	0.00	0.00	0.00	0.00	6.29	26.96	0.00	0.00	0.00	0.00
PV1_006397	12.15	0.00	38.74	0.00	25.17	19.26	10.71	0.00	0.00	20.99
PV1_006398	12.15	42.98	48.43	0.00	6.29	53.92	32.12	22.78	25.42	5.25
PV1_006399	72.91	21.49	29.06	62.00	12.58	23.11	85.67	17.09	50.84	31.49
PV1_006400	0.00	21.49	9.69	0.00	0.00	7.70	0.00	11.39	16.95	0.00
PV1_006401	12.15	42.98	19.37	0.00	6.29	23.11	21.42	0.00	8.47	0.00
PV1_006402	0.00	0.00	24.21	62.00	12.58	34.66	10.71	11.39	25.42	0.00
PV1_006403	12.15	0.00	9.69	0.00	6.29	15.41	10.71	11.39	16.95	10.50
PV1_006404	0.00	0.00	0.00	41.34	0.00	15.41	0.00	17.09	16.95	5.25
PV1_006405	0.00	42.98	19.37	41.34	50.34	50.07	53.54	34.17	33.90	26.24
PV1_006406	243.02	171.91	116.22	227.35	207.64	103.99	139.21	296.14	220.32	372.60
PV1_006407	24.30	0.00	24.21	0.00	18.88	11.55	10.71	0.00	8.47	0.00
PV1_006408	0.00	42.98	29.06	82.67	50.34	38.52	53.54	51.26	50.84	47.23
PV1_006409	0.00	0.00	14.53	0.00	12.58	15.41	10.71	0.00	8.47	0.00
PV1_006410	24.30	0.00	24.21	20.67	12.58	30.81	10.71	11.39	33.90	0.00
PV1_006411	12.15	0.00	271.19	20.67	0.00	19.26	160.62	17.09	8.47	0.00
PV1_006412	36.45	42.98	38.74	0.00	56.63	46.22	10.71	68.34	59.32	41.98
PV1_006413	0.00	0.00	19.37	0.00	18.88	15.41	10.71	0.00	0.00	20.99
PV1_006414	24.30	42.98	33.90	20.67	25.17	57.77	0.00	11.39	16.95	31.49
PV1_006415	97.21	42.98	87.17	41.34	50.34	161.76	107.08	113.90	16.95	10.50
PV1_006416	206.57	42.98	87.17	144.68	163.60	57.77	107.08	205.02	203.37	167.93
PV1_006417	36.45	171.91	188.86	144.68	144.72	123.25	160.62	113.90	101.69	120.70
PV1_006418	24.30	21.49	14.53	20.67	44.05	11.55	0.00	39.87	50.84	10.50
PV1_006419	12.15	0.00	4.84	0.00	0.00	23.11	10.71	0.00	25.42	0.00
PV1_006420	36.45	21.49	9.69	62.00	25.17	26.96	0.00	51.26	84.74	0.00
PV1_006421	0.00	42.98	130.75	20.67	6.29	61.62	74.96	5.70	25.42	26.24
PV1_006422	12.15	21.49	4.84	0.00	44.05	61.62	0.00	11.39	8.47	5.25
PV1_006423	12.15	0.00	29.06	62.00	31.46	42.37	32.12	45.56	50.84	36.74
PV1_006424	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00
PV1_006425	0.00	42.98	24.21	0.00	12.58	26.96	21.42	0.00	8.47	0.00
PV1_006426	157.96	171.91	338.98	144.68	81.80	138.66	342.66	187.94	118.64	94.46
PV1_006427	157.96	42.98	77.48	330.69	132.14	103.99	64.25	222.11	161.00	141.69
PV1_006428	0.00	0.00	43.58	41.34	12.58	26.96	42.83	45.56	16.95	0.00
PV1_006429	0.00	0.00	38.74	41.34	18.88	100.14	0.00	5.70	16.95	0.00
PV1_006430	97.21	85.95	406.78	144.68	44.05	119.40	267.70	102.51	118.64	57.73
PV1_006431	12.15	42.98	38.74	62.00	18.88	38.52	21.42	0.00	16.95	20.99
PV1_006432	60.76	0.00	58.11	41.34	44.05	53.92	21.42	74.04	59.32	152.19
PV1_006433	60.76	0.00	96.85	62.00	50.34	53.92	53.54	91.12	76.27	73.47
PV1_006434	0.00	0.00	24.21	20.67	25.17	30.81	42.83	5.70	33.90	26.24
PV1_006435	24.30	0.00	14.53	0.00	12.58	69.33	0.00	11.39	16.95	0.00
PV1_006436	0.00	0.00	9.69	0.00	12.58	7.70	0.00	5.70	0.00	0.00
PV1_006437	12.15	0.00	53.27	0.00	0.00	65.48	21.42	22.78	16.95	0.00
PV1_006438	0.00	0.00	82.32	0.00	18.88	3.85	10.71	0.00	8.47	10.50
PV1_006439	97.21	107.44	101.69	330.69	113.26	115.55	53.54	142.38	177.95	194.17
PV1_006440	0.00	0.00	0.00	0.00	0.00	7.70	10.71	5.70	16.95	10.50
PV1_006441	0.00	0.00	29.06	0.00	6.29	19.26	10.71	0.00	16.95	0.00
PV1_006442	0.00	21.49	19.37	0.00	18.88	42.37	42.83	5.70	50.84	20.99
PV1_006443	0.00	0.00	4.84	0.00	6.29	15.41	10.71	34.17	25.42	15.74
PV1_006444	230.87	193.40	130.75	124.01	195.06	100.14	224.87	205.02	169.48	183.68
PV1_006445	36.45	21.49	164.65	41.34	75.51	146.36	128.50	74.04	59.32	15.74
PV1_006446	0.00	623.17	19.37	20.67	805.41	15.41	21.42	0.00	8.47	0.00
PV1_006447	97.21	64.47	87.17	186.01	88.09	34.66	21.42	28.48	59.32	125.95
PV1_006448	12.15	85.95	19.37	20.67	37.75	23.11	32.12	22.78	33.90	20.99
PV1_006449	12.15	21.49	4.84	0.00	6.29	3.85	0.00	11.39	25.42	5.25
PV1_006450	182.27	279.35	164.65	392.69	302.03	157.91	149.91	307.53	364.38	435.58
PV1_006451	72.91	0.00	58.11	0.00	50.34	73.18	42.83	39.87	25.42	62.97
PV1_006452	0.00	0.00	0.00	0.00	0.00	15.41	0.00	28.48	8.47	15.74
PV1_006453	12.15	0.00	4.84	0.00	0.00	0.00	0.00	5.70	16.95	0.00
PV1_006454	48.60	64.47	38.74	41.34	75.51	38.52	10.71	79.73	50.84	131.20
PV1_006455	60.76	0.00	58.11	103.34	25.17	69.33	64.25	22.78	67.79	5.25
PV1_006456	60.76	107.44	33.90	20.67	69.21	50.07	74.96	68.34	84.74	89.21
PV1_006457	48.60	64.47	33.90	62.00	69.21	19.26	21.42	28.48	33.90	20.99
PV1_006458	24.30	0.00	4.84	0.00	6.29	11.55	10.71	0.00	0.00	0.00
PV1_006459	36.45	64.47	38.74	103.34	62.92	30.81	64.25	51.26	76.27	104.96
PV1_006460	291.63	150.42	164.65	330.69	213.94	177.17	214.16	165.16	245.74	220.41
PV1_006461	36.45	0.00	38.74	41.34	50.34	77.03	0.00	22.78	33.90	0.00
PV1_006462	0.00	0.00	62.95	0.00	25.17	7.70	10.71	0.00	8.47	5.25
PV1_006463	36.45	21.49	33.90	20.67	31.46	23.11	42.83	11.39	42.37	10.50
PV1_006464	121.51	150.42	130.75	103.34	138.43	211.83	192.75	222.11	186.43	152.19
PV1_006465	12.15	0.00	14.53	0.00	18.88	11.55	10.71	28.48	33.90	5.25
PV1_006466	121.51	0.00	62.95	20.67	44.05	84.73	32.12	45.56	42.37	152.19
PV1_006467	97.21	42.98	58.11	124.01	138.43	77.03	53.54	102.51	76.27	125.95
PV1_006468	72.91	0.00	222.76	0.00	31.46	119.40	139.21	17.09	25.42	10.50
PV1_006469	48.60	42.98	125.91	41.34	81.80	57.77	139.21	39.87	76.27	57.73
PV1_006470	0.00	0.00	14.53	0.00	0.00	7.70	21.42	0.00	0.00	0.00
PV1_006471	24.30	21.49	24.21	0.00	6.29	19.26	21.42	5.70	16.95	20.99
PV1_006472	340.23	300.84	203.39	310.02	270.57	242.65	214.16	387.26	330.48	430.33
PV1_006473	12.15	0.00	9.69	0.00	12.58	7.70	10.71	5.70	25.42	73.47
PV1_006474	0.00	64.47	9.69	0.00	6.29	7.70	0.00	0.00	25.42	0.00
PV1_006475	48.60	0.00	232.45	0.00	25.17	73.18	117.79	0.00	25.42	10.50
PV1_006476	0.00	21.49	4.84	0.00	0.00	3.85	0.00	0.00	8.47	0.00
PV1_006477	24.30	107.44	33.90	62.00	88.09	34.66	10.71	102.51	42.37	115.45
PV1_006478	243.02	64.47	58.11	103.34	188.77	73.18	85.67	222.11	152.53	125.95
PV1_006479	0.00	0.00	67.80	20.67	31.46	53.92	32.12	5.70	8.47	0.00
PV1_006480	24.30	21.49	4.84	0.00	18.88	57.77	10.71	0.00	16.95	10.50
PV1_006481	0.00	0.00	33.90	20.67	25.17	53.92	0.00	0.00	0.00	0.00
PV1_006482	12.15	0.00	67.80	20.67	44.05	100.14	21.42	0.00	16.95	10.50
PV1_006483	267.32	150.42	203.39	186.01	314.61	242.65	396.20	330.31	338.96	278.14
PV1_006484	0.00	21.49	29.06	0.00	18.88	19.26	0.00	0.00	8.47	0.00
PV1_006485	0.00	0.00	33.90	0.00	18.88	77.03	42.83	5.70	16.95	0.00
PV1_006486	36.45	0.00	43.58	62.00	6.29	26.96	74.96	17.09	16.95	15.74
PV1_006487	0.00	0.00	48.43	20.67	25.17	30.81	10.71	22.78	42.37	0.00
PV1_006488	0.00	0.00	4.84	0.00	0.00	11.55	0.00	0.00	25.42	0.00
PV1_006489	24.30	85.95	43.58	20.67	44.05	65.48	128.50	34.17	50.84	26.24
PV1_006490	36.45	42.98	48.43	103.34	157.31	80.88	85.67	51.26	76.27	141.69
PV1_006491	0.00	0.00	0.00	0.00	25.17	11.55	0.00	17.09	16.95	5.25
PV1_006492	12.15	21.49	19.37	0.00	0.00	19.26	0.00	11.39	16.95	15.74
PV1_006493	12.15	42.98	24.21	0.00	6.29	11.55	32.12	17.09	33.90	20.99
PV1_006494	24.30	64.47	77.48	20.67	44.05	50.07	10.71	39.87	25.42	62.97
PV1_006495	85.06	0.00	43.58	62.00	94.38	46.22	42.83	28.48	67.79	78.72
PV1_006496	194.42	150.42	67.80	124.01	151.01	69.33	149.91	148.07	220.32	167.93
PV1_006497	85.06	42.98	58.11	82.67	56.63	26.96	42.83	34.17	67.79	162.69
PV1_006498	0.00	0.00	9.69	0.00	0.00	23.11	10.71	17.09	16.95	0.00
PV1_006499	0.00	64.47	29.06	0.00	31.46	34.66	32.12	28.48	16.95	0.00
PV1_006500	255.17	107.44	305.08	227.35	106.97	184.87	428.33	182.24	228.80	173.18
PV1_006501	12.15	0.00	67.80	20.67	44.05	73.18	74.96	11.39	76.27	83.97
PV1_006502	24.30	0.00	242.13	20.67	0.00	69.33	107.08	5.70	16.95	20.99
PV1_006503	36.45	107.44	43.58	82.67	37.75	11.55	32.12	34.17	67.79	157.44
PV1_006504	12.15	21.49	9.69	0.00	56.63	38.52	10.71	28.48	16.95	31.49
PV1_006505	121.51	171.91	87.17	41.34	188.77	65.48	160.62	130.99	110.16	173.18
PV1_006506	36.45	21.49	4.84	0.00	50.34	46.22	32.12	62.65	42.37	120.70
PV1_006507	157.96	279.35	67.80	82.67	151.01	134.80	96.37	176.55	194.90	267.64
PV1_006508	230.87	214.89	72.64	330.69	119.55	161.76	289.12	330.31	398.27	335.87
PV1_006509	12.15	0.00	29.06	62.00	12.58	38.52	96.37	5.70	25.42	26.24
PV1_006510	24.30	107.44	82.32	82.67	44.05	42.37	74.96	62.65	33.90	36.74
PV1_006511	48.60	107.44	48.43	165.34	75.51	111.69	74.96	96.82	84.74	47.23
PV1_006512	364.53	236.38	145.28	268.68	232.81	134.80	117.79	216.41	161.00	330.62
PV1_006513	0.00	0.00	33.90	0.00	0.00	42.37	0.00	17.09	0.00	0.00
PV1_006514	60.76	21.49	96.85	62.00	56.63	96.29	117.79	130.99	76.27	47.23
PV1_006515	12.15	0.00	24.21	0.00	6.29	73.18	42.83	5.70	33.90	0.00
PV1_006516	0.00	0.00	4.84	0.00	6.29	3.85	10.71	0.00	0.00	15.74
PV1_006517	12.15	0.00	92.01	20.67	25.17	0.00	32.12	0.00	8.47	15.74
PV1_006518	85.06	21.49	43.58	103.34	18.88	30.81	74.96	51.26	50.84	26.24
PV1_006519	0.00	0.00	14.53	20.67	0.00	7.70	0.00	0.00	0.00	0.00
PV1_006520	0.00	0.00	33.90	0.00	18.88	30.81	32.12	51.26	16.95	26.24
PV1_006521	97.21	21.49	33.90	20.67	31.46	19.26	53.54	51.26	59.32	73.47
PV1_006522	0.00	0.00	29.06	20.67	12.58	23.11	10.71	0.00	16.95	0.00
PV1_006523	12.15	0.00	38.74	0.00	31.46	61.62	21.42	17.09	25.42	5.25
PV1_006524	0.00	64.47	72.64	0.00	69.21	57.77	21.42	39.87	42.37	73.47
PV1_006525	24.30	0.00	43.58	0.00	44.05	61.62	64.25	11.39	25.42	15.74
PV1_006526	36.45	21.49	135.59	41.34	69.21	134.80	32.12	5.70	16.95	10.50
PV1_006527	0.00	21.49	33.90	41.34	25.17	69.33	42.83	0.00	8.47	0.00
PV1_006528	0.00	0.00	14.53	0.00	31.46	19.26	21.42	5.70	25.42	26.24
PV1_006529	0.00	21.49	58.11	0.00	0.00	19.26	10.71	0.00	59.32	5.25
PV1_006530	85.06	107.44	29.06	41.34	44.05	26.96	74.96	102.51	93.21	173.18
PV1_006531	449.59	171.91	164.65	227.35	125.84	157.91	481.87	170.85	279.64	204.67
PV1_006532	12.15	0.00	0.00	0.00	0.00	0.00	0.00	5.70	8.47	0.00
PV1_006533	72.91	42.98	24.21	124.01	44.05	26.96	42.83	45.56	67.79	104.96
PV1_006534	267.32	343.82	125.91	392.69	207.64	184.87	224.87	370.18	313.54	446.07
PV1_006535	24.30	0.00	1578.69	82.67	44.05	30.81	567.53	45.56	84.74	36.74
PV1_006536	218.72	107.44	43.58	186.01	94.38	73.18	96.37	113.90	25.42	104.96
PV1_006537	12.15	0.00	9.69	62.00	31.46	19.26	21.42	28.48	33.90	5.25
PV1_006538	60.76	42.98	19.37	41.34	62.92	53.92	74.96	74.04	59.32	99.71
PV1_006539	206.57	107.44	300.24	144.68	106.97	161.76	246.29	187.94	135.58	225.66
PV1_006540	109.36	21.49	82.32	62.00	56.63	92.44	32.12	79.73	42.37	57.73
PV1_006541	218.72	214.89	101.69	165.34	119.55	123.25	117.79	381.57	228.80	409.34
PV1_006542	0.00	0.00	33.90	0.00	31.46	19.26	21.42	11.39	33.90	5.25
PV1_006543	72.91	21.49	33.90	20.67	37.75	69.33	53.54	11.39	42.37	26.24
PV1_006544	36.45	21.49	53.27	0.00	69.21	42.37	64.25	91.12	33.90	78.72
PV1_006545	72.91	21.49	9.69	62.00	69.21	57.77	32.12	108.21	84.74	99.71
PV1_006546	60.76	0.00	43.58	103.34	75.51	69.33	42.83	193.63	50.84	162.69
PV1_006547	48.60	85.95	24.21	103.34	94.38	34.66	32.12	85.43	110.16	31.49
PV1_006548	24.30	0.00	53.27	0.00	6.29	15.41	0.00	11.39	8.47	0.00
PV1_006549	24.30	21.49	14.53	82.67	50.34	19.26	42.83	22.78	33.90	36.74
PV1_006550	0.00	0.00	9.69	41.34	12.58	50.07	10.71	0.00	8.47	0.00
PV1_006551	0.00	0.00	0.00	0.00	0.00	7.70	10.71	0.00	0.00	0.00
PV1_006552	36.45	21.49	62.95	62.00	100.68	134.80	42.83	102.51	76.27	62.97
PV1_006553	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	16.95	0.00
PV1_006554	12.15	0.00	14.53	0.00	0.00	11.55	0.00	22.78	16.95	20.99
PV1_006555	36.45	150.42	101.69	82.67	151.01	165.62	85.67	142.38	76.27	125.95
PV1_006556	60.76	85.95	58.11	62.00	12.58	53.92	53.54	91.12	93.21	57.73
PV1_006557	97.21	85.95	77.48	103.34	119.55	42.37	85.67	96.82	118.64	194.17
PV1_006558	12.15	42.98	4.84	41.34	12.58	15.41	10.71	5.70	42.37	26.24
PV1_006559	0.00	0.00	19.37	0.00	0.00	61.62	0.00	5.70	0.00	0.00
PV1_006560	0.00	0.00	48.43	0.00	37.75	7.70	64.25	5.70	8.47	0.00
PV1_006561	12.15	0.00	24.21	0.00	0.00	50.07	42.83	11.39	8.47	26.24
PV1_006562	48.60	21.49	116.22	124.01	69.21	46.22	117.79	68.34	42.37	78.72
PV1_006563	157.96	85.95	62.95	144.68	176.18	61.62	85.67	125.29	161.00	162.69
PV1_006564	291.63	193.40	82.32	124.01	163.60	107.84	192.75	142.38	127.11	162.69
PV1_006565	36.45	128.93	24.21	165.34	44.05	46.22	32.12	85.43	42.37	83.97
PV1_006566	0.00	64.47	43.58	0.00	18.88	30.81	10.71	5.70	0.00	15.74
PV1_006567	0.00	0.00	145.28	0.00	25.17	130.95	64.25	17.09	25.42	10.50
PV1_006568	182.27	107.44	72.64	103.34	81.80	77.03	85.67	130.99	118.64	131.20
PV1_006569	85.06	64.47	67.80	227.35	144.72	50.07	74.96	216.41	118.64	173.18
PV1_006570	36.45	0.00	58.11	82.67	18.88	34.66	107.08	34.17	144.06	31.49
PV1_006571	0.00	0.00	4.84	0.00	6.29	3.85	10.71	5.70	8.47	0.00
PV1_006572	48.60	42.98	38.74	82.67	62.92	34.66	32.12	51.26	110.16	141.69
PV1_006573	24.30	0.00	53.27	0.00	25.17	123.25	42.83	0.00	33.90	31.49
PV1_006574	157.96	150.42	24.21	144.68	94.38	77.03	53.54	130.99	118.64	120.70
PV1_006575	0.00	42.98	24.21	0.00	6.29	30.81	32.12	17.09	0.00	0.00
PV1_006576	145.81	107.44	58.11	103.34	94.38	34.66	85.67	125.29	84.74	110.21
PV1_006577	12.15	0.00	48.43	144.68	25.17	38.52	74.96	51.26	42.37	15.74
PV1_006578	0.00	0.00	33.90	0.00	18.88	30.81	21.42	0.00	8.47	0.00
PV1_006579	0.00	0.00	24.21	0.00	6.29	34.66	32.12	22.78	8.47	0.00
PV1_006580	0.00	0.00	9.69	0.00	0.00	11.55	0.00	0.00	8.47	10.50
PV1_006581	60.76	0.00	48.43	103.34	50.34	65.48	32.12	22.78	59.32	104.96
PV1_006582	194.42	300.84	62.95	248.02	157.31	65.48	53.54	136.68	152.53	325.37
PV1_006583	170.12	279.35	96.85	165.34	151.01	61.62	53.54	176.55	161.00	188.92
PV1_006584	12.15	0.00	87.17	0.00	18.88	73.18	42.83	17.09	16.95	0.00
PV1_006585	0.00	21.49	4.84	62.00	12.58	7.70	21.42	79.73	8.47	31.49
PV1_006586	12.15	0.00	4.84	0.00	6.29	7.70	0.00	17.09	8.47	0.00
PV1_006587	0.00	0.00	9.69	0.00	0.00	7.70	21.42	5.70	0.00	0.00
PV1_006588	60.76	21.49	82.32	20.67	75.51	77.03	96.37	96.82	93.21	31.49
PV1_006589	36.45	21.49	24.21	41.34	37.75	34.66	42.83	56.95	33.90	89.21
PV1_006590	0.00	0.00	58.11	20.67	18.88	11.55	10.71	11.39	16.95	0.00
PV1_006591	12.15	64.47	24.21	20.67	37.75	15.41	32.12	22.78	42.37	73.47
PV1_006592	0.00	0.00	19.37	0.00	0.00	7.70	0.00	0.00	0.00	5.25
PV1_006593	0.00	0.00	9.69	0.00	25.17	11.55	0.00	0.00	8.47	0.00
PV1_006594	2648.94	19984.53	6305.08	682.04	18719.40	10688.00	1809.67	28.48	610.12	20.99
PV1_006595	109.36	150.42	29.06	20.67	88.09	38.52	10.71	91.12	93.21	110.21
PV1_006596	24.30	64.47	9.69	103.34	44.05	3.85	21.42	51.26	76.27	52.48
PV1_006597	12.15	0.00	53.27	82.67	25.17	115.55	21.42	22.78	42.37	20.99
PV1_006598	0.00	0.00	9.69	0.00	0.00	7.70	0.00	0.00	0.00	0.00
PV1_006599	12.15	21.49	145.28	41.34	12.58	23.11	42.83	11.39	25.42	26.24
PV1_006600	12.15	21.49	9.69	0.00	12.58	11.55	10.71	22.78	16.95	15.74
PV1_006601	72.91	128.93	53.27	20.67	132.14	111.69	85.67	108.21	101.69	125.95
PV1_006602	85.06	21.49	53.27	82.67	62.92	23.11	53.54	45.56	42.37	78.72
PV1_006603	0.00	21.49	24.21	0.00	6.29	26.96	0.00	0.00	0.00	0.00
PV1_006604	48.60	0.00	14.53	0.00	12.58	26.96	42.83	51.26	42.37	10.50
PV1_006605	194.42	193.40	96.85	227.35	94.38	154.06	310.54	182.24	194.90	104.96
PV1_006606	0.00	21.49	29.06	0.00	25.17	11.55	21.42	62.65	25.42	41.98
PV1_006607	60.76	21.49	33.90	62.00	31.46	30.81	10.71	74.04	50.84	89.21
PV1_006608	72.91	21.49	24.21	41.34	12.58	57.77	21.42	28.48	33.90	62.97
