Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_000266	-1.00	-1.00	0.81	-1.00	3.70	4.75	-0.00	-0.47	-0.21	0.47
PV1_000267	0.22	1.16	-0.27	0.04	-0.68	-0.03	0.07	1.00	-0.15	-1.00
PV1_000268	-0.16	-0.63	-0.50	1.51	-0.45	-0.53	-1.00	0.09	0.62	-0.09
PV1_000269	0.54	-1.00	2.08	0.31	0.20	2.18	1.04	-1.00	-1.00	1.00
PV1_000270	0.13	0.00	-0.10	-0.04	-1.00	-0.10	-0.00	-0.47	1.37	0.47
PV1_000271	-0.57	-0.62	-0.57	-0.27	-0.00	-0.26	-1.00	-0.20	-0.40	0.20
PV1_000272	-1.00	-1.00	0.70	-1.00	1.21	0.35	-1.00	1.00	-1.00	-1.00
PV1_000273	-1.00	-1.00	-1.00	-1.00	2.32	-0.32	-1.00	1.00	-1.00	-1.00
PV1_000274	0.00	0.77	0.99	0.70	-0.48	0.27	1.65	-0.30	0.74	0.30
PV1_000275	-0.76	-0.72	-0.18	-0.33	-0.47	-0.50	-0.72	-0.19	-0.62	0.19
PV1_000276	-1.00	1.51	-1.00	3.84	0.47	0.35	0.25	1.00	-0.01	-1.00
PV1_000277	-0.51	-0.42	-0.35	-1.00	-0.15	-0.48	-0.42	0.22	-0.32	-0.22
PV1_000278	1.18	-0.04	1.17	0.85	-0.72	0.72	0.44	0.53	0.90	-0.53
PV1_000279	0.98	-0.65	0.39	0.91	-0.52	0.13	0.75	0.14	0.33	-0.14
PV1_000280	-0.58	-1.00	-0.25	-0.59	-0.62	-0.69	-0.31	0.16	-0.11	-0.16
PV1_000281	-0.26	0.32	0.44	0.45	-0.01	-0.26	-0.44	-0.10	-0.11	0.10
PV1_000282	-0.70	-0.47	-0.52	1.05	-0.22	-0.04	-0.20	-0.43	-0.58	0.43
PV1_000283	0.44	-0.68	-0.14	-1.00	-0.72	-0.66	-0.52	-0.24	-0.75	0.24
PV1_000284	0.25	-0.45	-0.75	0.60	-0.68	0.69	-0.45	0.32	-0.78	-0.32
PV1_000285	-1.00	-1.00	14.29	-1.00	-1.00	1.70	2.76	1.00	1.97	-1.00
PV1_000286	0.12	-0.54	-0.14	1.06	0.34	-0.56	-0.24	-0.27	0.33	0.27
PV1_000287	-0.12	0.56	-0.82	0.50	1.05	0.54	-1.00	0.24	-0.69	-0.24
PV1_000288	-1.00	-1.00	0.02	-1.00	-0.17	0.12	-0.43	-0.25	-0.10	0.25
PV1_000289	-1.00	1.51	0.70	-1.00	-1.00	3.06	0.25	1.00	-0.01	-1.00
PV1_000290	-1.00	-1.00	0.09	-0.42	-0.29	-0.03	-0.40	0.12	-0.05	-0.12
PV1_000291	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000292	-0.43	0.01	-0.38	0.94	-0.19	-0.46	-0.50	0.20	-0.31	-0.20
PV1_000293	0.22	-0.08	-0.27	0.03	-0.51	-0.12	0.30	0.10	0.03	-0.10
PV1_000294	-0.06	0.09	0.01	-0.23	-0.45	-0.04	0.66	0.10	0.09	-0.10
PV1_000295	-1.00	-1.00	11.10	1.52	1.30	3.22	2.91	0.04	-0.48	-0.04
PV1_000296	0.26	0.55	-0.41	-0.07	-0.06	-0.23	-0.37	0.00	0.11	-0.00
PV1_000297	-1.00	-1.00	2.84	-0.04	0.47	0.08	-0.00	-0.47	-0.60	0.47
PV1_000298	0.11	2.93	-0.56	0.89	0.15	-0.65	-1.00	0.04	-1.00	-0.04
PV1_000299	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_000300	1.27	2.21	1.26	0.16	-0.41	0.01	1.20	-0.47	-0.05	0.47
PV1_000301	0.23	-1.00	3.67	1.10	-0.36	2.52	3.89	0.73	-0.14	-0.73
PV1_000302	-0.19	-0.52	0.19	0.84	0.12	-0.06	0.67	0.65	-0.24	-0.65
PV1_000303	0.11	4.89	48.11	0.89	10.50	12.37	20.52	0.04	2.87	-0.04
PV1_000304	-0.50	-0.12	-0.11	0.06	-0.16	-0.29	-0.89	0.52	-0.48	-0.52
PV1_000305	0.10	-0.03	0.20	-0.53	-0.29	0.22	-0.52	0.29	-0.62	-0.29
PV1_000306	0.78	-0.37	1.41	-0.40	-0.45	0.13	0.88	1.00	-0.01	-1.00
PV1_000307	inf	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_000308	3.26	-1.00	32.98	6.25	-1.00	63.87	21.54	1.00	4.95	-1.00
PV1_000309	0.03	0.30	2.64	0.00	-0.01	0.68	1.73	0.17	0.44	-0.17
PV1_000310	-0.02	-0.40	-0.80	0.16	-0.25	-0.58	-0.47	0.10	-0.20	-0.10
PV1_000311	0.87	0.65	0.37	3.24	1.10	1.47	0.65	0.46	1.83	-0.46
PV1_000312	-0.08	0.13	0.57	0.40	0.09	-0.10	0.13	0.29	-0.30	-0.29
PV1_000313	3.63	-1.00	0.84	-1.00	3.79	1.93	3.08	-1.00	2.23	1.00
PV1_000314	-0.27	-0.10	-0.54	-0.26	-0.02	-0.48	-0.42	0.14	-0.29	-0.14
PV1_000315	0.54	-0.66	0.03	-0.84	0.19	0.83	0.44	0.17	0.00	-0.17
PV1_000316	-0.44	0.99	-0.10	-0.04	-0.85	-0.02	-0.50	-0.34	0.18	0.34
PV1_000317	-1.00	-0.03	-0.67	0.39	0.27	-0.91	-1.00	0.41	-0.24	-0.41
PV1_000318	3.44	-0.02	5.86	6.55	5.90	37.54	0.96	0.04	0.55	-0.04
PV1_000319	-0.54	-0.19	-0.73	-0.22	0.25	-0.38	0.01	-0.14	0.20	0.14
PV1_000320	0.91	0.41	6.04	1.16	0.98	2.98	4.05	-0.03	1.22	0.03
PV1_000321	nan	nan	inf	nan	nan	inf	nan	nan	inf	nan
PV1_000322	-0.32	0.20	-0.59	-0.42	-0.47	-0.03	-0.40	0.12	0.90	-0.12
PV1_000323	-1.00	-1.00	4.87	-1.00	1.69	9.17	2.06	0.63	2.63	-0.63
PV1_000324	-1.00	1.00	0.36	0.93	-1.00	0.44	-1.00	-0.47	1.37	0.47
PV1_000325	0.03	-0.85	-0.35	0.09	-0.07	-0.49	-0.25	0.02	-0.40	-0.02
PV1_000326	-0.34	0.74	-0.08	0.40	0.53	-0.11	-0.13	0.08	0.26	-0.08
PV1_000327	1.01	0.55	-0.45	-0.36	0.56	-0.05	0.33	-0.35	0.14	0.35
PV1_000328	-0.28	-1.00	-0.55	0.23	-0.09	-0.51	-0.82	0.06	0.15	-0.06
PV1_000329	-0.56	-0.54	-0.20	1.08	0.85	-0.36	-0.39	-0.47	0.16	0.47
PV1_000330	nan	inf	inf	inf	nan	inf	inf	nan	inf	nan
PV1_000331	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_000332	3.38	-1.00	9.48	3.97	3.54	5.48	11.87	0.37	1.04	-0.37
PV1_000333	0.01	-0.32	-0.51	0.31	-0.15	-0.52	-0.45	0.05	-0.61	-0.05
PV1_000334	-0.27	0.71	0.16	-1.00	0.25	-0.54	0.71	0.48	0.52	-0.48
PV1_000335	1.13	-1.00	3.25	-1.00	-0.45	0.69	0.88	1.00	3.46	-1.00
PV1_000336	-0.43	-0.50	-0.21	-0.52	-0.12	-0.10	0.50	-0.47	-0.41	0.47
PV1_000337	nan	nan	nan	nan	inf	nan	nan	nan	nan	nan
PV1_000338	1.22	-1.00	-0.11	2.78	0.15	6.74	-0.02	0.04	2.87	-0.04
PV1_000339	-0.04	0.36	-0.12	-0.18	0.19	0.61	1.03	0.17	0.54	-0.17
PV1_000340	-1.00	-1.00	0.77	6.55	0.15	3.22	0.96	0.04	2.10	-0.04
PV1_000341	3.27	-1.00	4.67	-1.00	2.68	9.37	6.52	1.00	1.97	-1.00
PV1_000342	0.30	0.15	0.47	0.11	1.24	0.24	-0.24	0.63	-0.24	-0.63
PV1_000343	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_000344	0.50	-0.12	0.50	-1.00	-0.87	3.12	0.54	-0.30	0.05	0.30
PV1_000345	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_000346	1.31	7.19	6.38	6.87	3.79	6.34	11.24	-1.00	5.46	1.00
PV1_000347	-0.31	-0.39	-0.17	0.77	-0.46	-0.34	-0.39	-0.35	-0.52	0.35
PV1_000348	-0.22	-0.25	-0.38	-0.28	-0.38	0.15	0.37	-0.10	-0.21	0.10
PV1_000349	-0.52	-0.15	-0.71	-0.32	0.08	-0.41	-0.72	0.17	-0.16	-0.17
PV1_000350	-0.36	-0.75	-0.49	-0.63	-0.44	-0.46	-0.75	0.07	0.20	-0.07
PV1_000351	1.13	-1.00	1.55	-1.00	1.21	1.71	8.40	1.00	1.98	-1.00
PV1_000352	3.26	-1.00	32.98	-1.00	5.62	17.92	10.27	1.00	4.95	-1.00
PV1_000353	1.52	0.67	-0.25	-0.46	-0.51	-0.00	-0.72	0.18	0.54	-0.18
PV1_000354	-0.44	-1.00	0.67	-1.00	-0.42	-0.38	0.23	-0.08	-0.22	0.08
PV1_000355	-0.68	-0.43	-0.81	0.65	-0.50	-0.69	-0.72	0.51	0.01	-0.51
PV1_000356	1.13	-1.00	9.20	-1.00	0.10	1.71	8.40	1.00	4.95	-1.00
PV1_000357	7.53	149.80	10.89	-1.00	166.79	11.16	10.27	1.00	7.92	-1.00
PV1_000358	-1.00	0.58	0.43	0.52	-0.54	-0.43	0.58	-0.16	-1.00	0.16
PV1_000359	0.28	0.13	-0.75	-1.00	0.32	-0.60	0.69	-0.10	-0.11	0.10
PV1_000360	-0.58	0.24	0.12	-0.04	0.16	0.52	-0.13	-0.28	-0.22	0.28
PV1_000361	-0.37	-0.36	3.19	0.69	0.17	0.35	1.71	0.06	-0.24	-0.06
PV1_000362	0.67	-1.00	0.33	-0.06	0.15	0.06	-0.51	0.04	-0.61	-0.04
PV1_000363	0.62	-0.28	-0.68	-0.77	-0.30	-0.49	-0.76	0.01	-0.44	-0.01
PV1_000364	-0.30	-0.17	0.12	-0.60	-0.03	-0.26	-0.38	0.09	-0.35	-0.09
PV1_000365	0.46	-1.00	1.91	-1.00	-0.24	3.17	-1.00	0.37	-1.00	-0.37
PV1_000366	0.11	-1.00	0.77	2.78	-0.43	0.06	-1.00	0.04	-1.00	-0.04
PV1_000367	0.13	-0.68	-0.45	-0.09	-0.44	-0.51	-0.21	-0.13	-0.42	0.13
PV1_000368	-0.66	-0.27	-0.70	-0.07	-0.33	-0.70	-0.70	-0.01	-0.24	0.01
PV1_000369	-1.00	-0.03	-0.12	0.87	-0.15	-0.48	-0.52	0.29	2.83	-0.29
PV1_000370	0.68	0.49	-0.36	0.30	0.03	-0.34	-0.39	0.04	-0.09	-0.04
PV1_000371	-0.83	-0.40	-0.32	-0.13	-0.38	-0.35	-0.18	-0.28	-0.59	0.28
PV1_000372	3.26	-1.00	21.09	28.01	10.04	11.16	6.52	1.00	10.89	-1.00
PV1_000373	inf	nan	inf	nan	nan	inf	nan	nan	inf	nan
PV1_000374	0.71	-1.00	17.36	0.45	0.77	0.08	7.27	1.00	2.57	-1.00
PV1_000375	-0.49	-0.55	-0.64	-0.13	-0.67	-0.35	-0.32	-0.28	-0.01	0.28
PV1_000376	0.96	0.00	-0.53	0.05	-0.31	-0.49	0.32	0.09	0.22	-0.09
PV1_000377	1.84	-1.00	2.40	1.42	1.95	1.25	-1.00	1.00	-0.01	-1.00
PV1_000378	-1.00	-1.00	11.10	3.87	0.19	3.54	8.59	-0.73	-0.60	0.73
PV1_000379	3.27	2.77	2.40	-1.00	2.32	7.79	2.76	1.00	4.95	-1.00
PV1_000380	-0.52	-0.44	0.59	-0.46	-0.34	2.28	-0.58	-0.03	-0.22	0.03
PV1_000381	-0.80	-0.65	-0.88	-0.32	-0.69	-0.65	-0.47	-0.25	-0.79	0.25
PV1_000382	-1.00	0.79	-0.20	-1.00	-0.74	-0.68	-1.00	-0.53	-0.30	0.53
PV1_000383	-1.00	-1.00	1.36	-1.00	0.92	1.35	-1.00	0.04	-0.48	-0.04
PV1_000384	nan	inf	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000385	0.37	-0.19	0.10	-0.03	0.66	-0.09	0.72	-0.09	0.68	0.09
PV1_000386	3.26	6.54	-1.00	-1.00	1.21	-1.00	-1.00	1.00	10.89	-1.00
PV1_000387	-0.15	-0.31	-0.63	-0.40	-0.21	-0.53	-0.53	0.05	-0.08	-0.05
PV1_000388	-0.25	-1.00	1.69	2.83	0.55	2.09	2.31	-0.30	3.71	0.30
PV1_000389	-0.26	-1.00	0.33	0.26	-0.04	0.41	-0.67	0.04	0.81	-0.04
PV1_000390	3.44	-1.00	1.65	-1.00	-1.00	7.44	0.96	0.04	2.10	-0.04
PV1_000391	-0.46	-0.42	-0.26	-0.26	-0.66	-0.07	-0.04	-0.08	0.06	0.08
PV1_000392	-0.10	0.58	1.86	-1.00	-0.54	0.70	0.58	-0.16	0.25	0.16
PV1_000393	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	1.00
PV1_000394	-0.01	-0.87	-0.32	-0.40	-0.60	-0.28	0.25	0.33	0.04	-0.33
PV1_000395	1.22	2.93	4.31	-1.00	4.75	3.92	8.78	0.04	3.64	-0.04
PV1_000396	0.19	-0.50	-0.39	0.84	-0.12	-0.15	-0.80	0.07	0.07	-0.07
PV1_000397	-0.37	0.12	0.39	0.62	-0.18	0.51	0.12	0.04	0.33	-0.04
PV1_000398	-0.12	-0.44	-0.73	-0.34	-0.58	-0.47	-0.06	0.12	-0.24	-0.12
PV1_000399	1.11	-0.50	0.06	0.20	-0.20	0.34	0.12	-0.28	-0.31	0.28
PV1_000400	0.47	0.27	-0.33	0.04	-0.11	-0.47	0.52	0.19	-0.17	-0.19
PV1_000401	inf	inf	inf	nan	nan	nan	nan	nan	inf	nan
PV1_000402	-1.00	215.49	342.32	259.28	439.22	11.57	158.82	-0.47	136.54	0.47
PV1_000403	-1.00	345.84	15.99	93.27	548.74	11.16	25.30	1.00	28.73	-1.00
PV1_000404	0.32	0.66	-0.10	0.92	-0.03	0.13	-0.50	-0.38	-0.74	0.38
PV1_000405	-0.18	-0.55	-0.67	-0.57	-0.44	-0.50	-0.61	0.04	-0.29	-0.04
PV1_000406	-1.00	0.44	-0.51	-1.00	-0.15	-0.35	-0.64	-0.23	-1.00	0.23
PV1_000407	10.49	155.88	23.93	26.14	120.61	76.27	3.50	-0.10	17.25	0.10
PV1_000408	0.29	-0.75	0.03	0.22	-0.33	-0.45	0.64	0.01	0.20	-0.01
PV1_000409	0.17	-0.06	-0.43	-0.01	-0.09	-0.36	0.26	-0.08	-0.26	0.08
PV1_000410	-1.00	1.65	55.80	4.10	7.54	7.08	32.05	-0.30	22.02	0.30
PV1_000411	0.96	-1.00	0.82	-1.00	-0.66	-0.17	0.15	-0.69	-0.09	0.69
PV1_000412	-0.45	-0.61	0.00	-0.44	0.02	-0.17	-0.32	-0.23	-0.39	0.23
PV1_000413	0.20	1.12	-0.88	-1.00	-1.00	-0.33	-0.47	-0.30	0.26	0.30
PV1_000414	0.47	-0.48	-0.06	-0.50	-0.24	-0.26	-0.22	0.24	-0.59	-0.24
PV1_000415	0.07	2.77	0.70	-1.00	-0.45	0.01	-1.00	1.00	-1.00	-1.00
PV1_000416	nan	nan	inf	nan	nan	inf	inf	nan	nan	nan
PV1_000417	-0.28	1.55	-0.43	-1.00	0.49	2.20	0.27	0.69	2.01	-0.69
PV1_000418	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000419	-0.77	-0.59	0.19	-0.61	-0.29	-0.20	0.21	0.50	0.44	-0.50
PV1_000420	inf	inf	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000421	-0.48	-0.54	1.18	1.22	-0.33	0.65	1.76	0.10	-0.82	-0.10
PV1_000422	0.42	-0.37	1.55	1.01	1.02	-0.10	1.61	-0.28	1.06	0.28
PV1_000423	-1.00	-1.00	35.90	-1.00	1.40	7.80	19.40	-1.00	13.53	1.00
PV1_000424	-1.00	0.53	-1.00	0.47	-0.10	-0.73	-1.00	0.63	-1.00	-0.63
PV1_000425	-0.47	-0.34	-0.46	-0.11	-0.46	-0.50	-0.80	-0.30	-0.21	0.30
PV1_000426	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_000427	-0.28	-0.86	-0.74	-0.04	0.21	-0.41	-0.43	0.13	0.01	-0.13
PV1_000428	0.28	-0.43	0.54	0.09	-1.00	-0.59	-0.72	-0.25	-0.55	0.25
PV1_000429	0.41	0.36	-0.59	0.53	0.39	-0.47	-0.43	-0.22	-0.11	0.22
PV1_000430	-0.60	0.42	0.44	0.37	1.08	0.15	1.13	0.13	0.12	-0.13
PV1_000431	-0.16	-0.54	-0.46	-0.12	-0.47	-0.57	-0.38	0.06	-0.28	-0.06
PV1_000432	0.48	1.61	-0.18	0.00	-0.39	-0.53	0.56	0.11	-1.00	-0.11
PV1_000433	0.43	-1.00	-0.51	-0.65	-0.26	-0.22	-0.82	-0.23	-0.15	0.23
PV1_000434	-1.00	-1.00	-0.74	-1.00	-0.50	-0.80	-0.72	-0.39	-0.55	0.39
PV1_000435	-1.00	-1.00	-0.70	-1.00	-1.00	-0.04	-1.00	-0.64	-0.47	0.64
PV1_000436	-0.08	0.22	-0.17	0.18	-0.28	-0.63	0.42	0.40	-0.36	-0.40
PV1_000437	0.28	-1.00	2.82	-1.00	0.98	3.65	1.25	-0.10	3.01	0.10
PV1_000438	nan	nan	inf	inf	inf	inf	inf	nan	nan	nan
PV1_000439	1.21	-0.57	1.45	-0.16	-0.62	-0.61	1.16	0.15	-0.14	-0.15
PV1_000440	-0.18	-0.57	-0.42	-0.38	-0.39	-0.39	0.10	0.05	-0.09	-0.05
PV1_000441	-0.30	-1.00	-0.35	0.99	-0.27	-0.70	-0.38	-0.01	-0.02	0.01
PV1_000442	0.16	-0.49	-0.19	1.95	0.05	-0.63	0.78	0.63	0.01	-0.63
PV1_000443	-0.70	0.33	-0.04	-0.23	0.09	-0.00	-0.47	-0.30	0.15	0.30
PV1_000444	-1.00	-1.00	1.69	-1.00	0.17	1.14	0.32	-0.30	2.14	0.30
PV1_000445	3.26	-1.00	4.10	-1.00	3.41	0.35	6.52	1.00	10.89	-1.00
PV1_000446	5.40	-1.00	2.40	2.63	5.63	3.06	0.88	1.00	6.44	-1.00
PV1_000447	nan	nan	inf	nan	inf	inf	nan	nan	nan	nan
PV1_000448	0.22	-1.00	-0.67	-1.00	0.06	0.55	0.44	-0.23	0.99	0.23
PV1_000449	-1.00	-1.00	6.08	-1.00	1.30	4.28	1.93	0.04	2.10	-0.04
PV1_000450	-0.69	-0.32	-0.76	-0.61	-0.53	-0.56	-0.80	0.11	-0.41	-0.11
PV1_000451	-1.00	0.53	11.78	0.47	3.04	11.92	5.88	0.63	0.81	-0.63
PV1_000452	0.43	-1.00	-0.62	1.44	-1.00	-0.09	0.26	0.79	0.33	-0.79
PV1_000453	0.10	-0.35	-0.47	0.24	-0.31	-0.31	-0.89	0.37	-0.07	-0.37
PV1_000454	-1.00	-1.00	-1.00	1.42	0.47	-0.10	-1.00	1.00	1.97	-1.00
PV1_000455	-1.00	-1.00	5.80	-1.00	1.21	13.87	-1.00	1.00	10.89	-1.00
PV1_000456	-0.23	0.83	-0.49	0.32	-0.73	0.06	0.36	0.33	0.98	-0.33
PV1_000457	-0.60	0.40	1.69	-1.00	-0.79	1.64	1.80	0.49	0.11	-0.49
PV1_000458	-1.00	-1.00	5.80	2.63	1.21	2.38	2.76	1.00	-1.00	-1.00
PV1_000459	0.26	0.24	0.12	0.43	-0.42	0.47	0.98	-0.21	0.17	0.21
PV1_000460	1.60	3.60	6.95	0.47	21.45	0.92	4.35	0.63	1.42	-0.63
PV1_000461	1.22	0.96	3.87	2.78	0.72	6.74	0.96	0.04	2.10	-0.04
PV1_000462	0.42	-1.00	1.27	1.42	-1.00	1.70	4.01	1.00	1.97	-1.00
PV1_000463	nan	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_000464	0.79	0.58	1.86	2.05	0.86	4.68	0.58	-0.16	2.12	0.16
PV1_000465	-1.00	-1.00	3.61	2.94	-1.00	-1.00	-1.00	-1.00	0.61	1.00
PV1_000466	-0.41	-1.00	0.40	-1.00	-0.85	-0.07	0.55	0.24	-0.39	-0.24
PV1_000467	0.90	0.68	0.01	-1.00	0.81	0.61	-0.16	0.04	-0.56	-0.04
PV1_000468	-0.40	-1.00	-0.41	0.02	-0.23	-0.81	0.58	-0.16	1.50	0.16
PV1_000469	7.53	21.62	9.20	-1.00	3.41	9.81	2.76	1.00	7.92	-1.00
PV1_000470	3.27	-1.00	15.16	6.26	2.32	3.06	2.76	1.00	1.98	-1.00
PV1_000471	-0.09	-1.00	6.26	-1.00	0.89	2.75	3.01	-0.57	0.27	0.57
PV1_000472	-0.24	1.00	-0.85	-0.36	0.17	0.20	-0.33	-0.47	0.58	0.47
PV1_000473	0.27	0.02	-0.13	1.55	0.31	0.21	-0.39	-0.24	0.12	0.24
PV1_000474	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000475	0.36	-0.36	-0.40	-0.14	-0.44	0.02	0.14	-0.02	0.25	0.02
PV1_000476	0.39	-0.69	-0.10	0.47	-0.19	0.15	0.53	0.63	1.18	-0.63
PV1_000477	-1.00	-1.00	1.98	-1.00	-1.00	0.35	1.82	1.00	-1.00	-1.00
PV1_000478	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000479	0.31	-0.38	-0.62	0.04	0.08	-0.12	-0.31	0.02	0.40	-0.02
PV1_000480	-0.42	-0.36	-0.57	-0.39	-0.18	-0.59	-0.24	-0.09	-0.05	0.09
PV1_000481	-1.00	0.60	-0.10	0.54	0.40	0.29	0.99	-0.37	-0.69	0.37
PV1_000482	0.20	0.27	0.53	0.63	-0.38	-0.24	0.27	0.69	0.34	-0.69
PV1_000483	-1.00	1.73	0.85	-1.00	-0.20	0.47	0.36	-1.00	-1.00	1.00
PV1_000484	-0.48	1.32	-0.37	0.78	0.09	0.16	0.15	-0.02	0.64	0.02
PV1_000485	0.04	-1.00	-0.03	-1.00	-0.28	-0.12	-0.69	-0.35	-0.27	0.35
PV1_000486	nan	nan	nan	nan	inf	nan	inf	nan	nan	nan
PV1_000487	-1.00	-1.00	2.20	0.24	-0.24	1.31	4.79	0.37	-0.49	-0.37
PV1_000488	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_000489	-0.82	-0.36	2.32	-1.00	-0.53	0.21	2.36	0.53	-0.49	-0.53
PV1_000490	0.11	-0.35	-0.53	-0.37	-0.50	-0.67	-0.67	-0.34	0.13	0.34
PV1_000491	0.42	-1.00	5.23	-1.00	-0.26	-0.55	2.76	1.00	0.98	-1.00
PV1_000492	-0.44	-0.00	-0.38	-0.04	-0.49	-0.60	-0.50	-0.34	0.38	0.34
PV1_000493	1.31	-1.00	2.69	-1.00	-1.00	0.47	1.04	-1.00	2.23	1.00
PV1_000494	-0.29	0.57	-0.58	-0.70	-0.72	-0.10	0.09	0.08	-0.13	-0.08
PV1_000495	0.06	-0.34	-0.63	-0.68	-0.19	-0.17	0.70	0.14	-0.17	-0.14
PV1_000496	-1.00	-1.00	0.84	-1.00	1.40	3.40	7.16	-1.00	5.46	1.00
PV1_000497	-0.17	-1.00	-0.63	0.10	-0.19	-0.65	-0.43	-0.35	-0.23	0.35
PV1_000498	0.15	-0.23	-0.20	0.23	-0.18	0.23	1.16	-0.12	0.01	0.12
PV1_000499	-0.42	4.12	5.46	0.97	1.70	1.39	4.10	-1.00	-1.00	1.00
PV1_000500	nan	nan	inf	inf	nan	inf	inf	nan	inf	nan
PV1_000501	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_000502	-1.00	-1.00	0.11	-0.06	-1.00	0.23	1.45	0.04	-0.23	-0.04
PV1_000503	nan	nan	nan	nan	nan	inf	inf	nan	inf	nan
PV1_000504	0.46	1.58	5.02	-1.00	1.02	1.78	4.58	0.37	42.46	-0.37
PV1_000505	0.15	2.04	4.02	2.90	1.08	7.35	-0.50	-0.73	-0.60	0.73
PV1_000506	0.48	3.36	-0.51	-0.16	0.02	0.17	0.30	0.04	0.38	-0.04
PV1_000507	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_000508	-1.00	-1.00	1.09	-1.00	-0.61	0.19	-1.00	-0.30	0.05	0.30
PV1_000509	nan	inf	inf	inf	inf	inf	nan	nan	nan	nan
PV1_000510	1.00	0.30	7.23	1.51	-0.13	1.20	5.87	0.14	0.91	-0.14
PV1_000511	-0.12	-1.00	1.11	0.50	0.82	4.58	0.55	0.24	-1.00	-0.24
PV1_000512	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_000513	0.01	-0.74	-0.58	-0.43	-0.40	-0.51	-0.53	-0.14	-0.13	0.14
PV1_000514	0.47	1.45	-0.38	-0.26	0.25	-0.51	-0.16	-0.27	-0.16	0.27
PV1_000515	-0.15	-0.12	-0.29	0.69	-0.30	-0.48	-0.31	-0.10	-0.21	0.10
PV1_000516	nan	nan	inf	inf	nan	nan	inf	nan	inf	nan
PV1_000517	0.13	0.39	-0.28	0.44	0.37	-0.27	-0.50	-0.31	0.10	0.31
PV1_000518	-0.32	-0.73	-0.55	-0.35	-0.37	-0.49	-0.60	-0.22	0.01	0.22
PV1_000519	-0.79	-0.25	-0.24	-0.28	-0.23	-0.13	-0.44	0.09	-0.12	-0.09
PV1_000520	-1.00	-1.00	-1.00	-1.00	3.79	10.74	-1.00	-1.00	2.23	1.00
PV1_000521	0.88	-0.09	0.63	0.16	0.06	0.03	0.35	0.04	1.03	-0.04
PV1_000522	1.13	-1.00	1.55	-1.00	-1.00	2.38	2.76	1.00	0.49	-1.00
PV1_000523	0.10	0.40	-0.27	0.66	0.13	0.02	-0.20	0.03	0.36	-0.03
PV1_000524	-0.30	-0.63	-0.50	0.19	-0.02	-0.36	-0.51	-0.18	-0.17	0.18
PV1_000525	-0.69	-0.73	0.03	-1.00	-0.53	0.16	0.08	0.14	-0.26	-0.14
PV1_000526	0.71	-1.00	-0.12	-0.79	-0.81	-0.03	1.37	0.26	0.45	-0.26
PV1_000527	-1.00	-1.00	1.83	3.84	0.47	5.31	0.25	1.00	5.94	-1.00
PV1_000528	-0.44	-1.00	0.33	-1.00	-0.71	-0.47	-1.00	0.04	-1.00	-0.04
PV1_000529	-1.00	-1.00	-0.20	-1.00	-0.59	0.77	0.06	0.31	0.11	-0.31
PV1_000530	-1.00	-1.00	11.91	-1.00	4.99	8.54	5.12	-1.00	3.84	1.00
PV1_000531	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_000532	0.52	-1.00	0.21	2.88	0.97	-0.04	2.35	-0.64	-0.47	0.64
PV1_000533	-0.11	0.58	0.78	-0.75	0.23	0.42	0.05	-0.09	0.04	0.09
PV1_000534	-0.81	-0.89	0.37	-0.67	-0.57	-0.53	0.29	0.26	-0.64	-0.26
PV1_000535	-0.44	-0.51	-0.22	-0.53	-0.71	-0.12	-0.26	-0.08	-0.81	0.08
PV1_000536	-0.90	-0.82	-0.46	-0.65	-0.68	-0.51	-0.08	-0.12	-0.56	0.12
PV1_000537	0.16	-0.31	0.01	0.82	-0.25	-0.23	0.20	-0.09	-0.12	0.09
PV1_000538	1.30	-0.32	0.53	-1.00	-0.21	0.58	-0.32	-0.82	0.34	0.82
